id,url,title,author,brew_method,style_name,boil_time,batch_size,boil_size,boil_gravity,efficiency,hop_utilization_multiplier,original_gravity,final_gravity,abv_standard,ibu_tinseth,srm_morey,mash_ph,yeast_name,yeast_starter,yeast_form,yeast_attenuation,yeast_flocculation,yeast_optimum_temp,yeast_fermentation_temp,yeast_pitch_rate,water_profile_name,water_ca2,water_mg2,water_na,water_cl,water_so4,water_hco3,priming_method,priming_co2_level,error
1000315,https://www.brewersfriend.com/homebrew/recipe/view/1000315/wheaty-mangoes,Wheaty Mangoes,,BIAB,Specialty Fruit Beer,60 min,5.5 gallons (fermentor volume),8 gallons,1.04,70% (brew house),1.0,1.049,1.011,4.95,37.49,4.0,0.0,Omega Yeast Labs - Voss Kveik OYL-061,No,Liquid,79%,Medium,68 - 98 F,,0.5 (M cells / ml / deg P),Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,,0 Volumes,
1000317,https://www.brewersfriend.com/homebrew/recipe/view/1000317/citrus-pale-ale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000300,https://www.brewersfriend.com/homebrew/recipe/view/1000300/easy-smash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000312,https://www.brewersfriend.com/homebrew/recipe/view/1000312/el-rando-the-4th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000326,https://www.brewersfriend.com/homebrew/recipe/view/1000326/genniuss-stout,Genniuss Stout,Brew Lab,All Grain,Irish Stout,60 min,5.5 gallons (fermentor volume),6.5 gallons,1.04,75% (brew house),1.0,1.043,1.011,4.19,41.4,27.03,5.67,White Labs - Irish Ale Yeast WLP004,No,Liquid,71.5%,Med-High,65 - 68 F,,0.35 (M cells / ml / deg P),18222,65.0,4.0,10.0,53.0,100.0,24.0,,1.25 Volumes,
100034,https://www.brewersfriend.com/homebrew/recipe/view/100034/double-dog-citra-ipa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000319,https://www.brewersfriend.com/homebrew/recipe/view/1000319/session-rye-beer,session rye beer,,BIAB,Roggenbier (German Rye Beer),60 min,18 liters (fermentor volume),20 liters,1.042,60% (brew house),1.0,1.047,1.015,4.15,27.69,5.1,5.77,- White Labs Kolsch,No,Dry,65%,Low,-17.78 - -17.78 C,,0.35 (M cells / ml / deg P),21262,0.0,0.0,0.0,0.0,0.0,0.0,,2.35 Volumes,
1000320,https://www.brewersfriend.com/homebrew/recipe/view/1000320/peach-gose-mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000356,https://www.brewersfriend.com/homebrew/recipe/view/1000356/inn-keeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000349,https://www.brewersfriend.com/homebrew/recipe/view/1000349/neipa-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000341,https://www.brewersfriend.com/homebrew/recipe/view/1000341/rye-brown,Rye Brown,,All Grain,American Brown Ale,60 min,4 liters (fermentor volume),15 liters,1.035,55% (brew house),1.0,1.058,1.014,5.74,45.59,35.27,5.32,,,,,,,,,14139,0.0,0.0,0.0,0.0,0.0,0.0,,2.52 Volumes,
1000343,https://www.brewersfriend.com/homebrew/recipe/view/1000343/golden-bert-hefeweizen-base-recipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000361,https://www.brewersfriend.com/homebrew/recipe/view/1000361/the-schwarzbier-awakens,The Schwarzbier Awakens,,BIAB,Schwarzbier,60 min,2.5 gallons (fermentor volume),3.9 gallons,1.032,70% (brew house),0.99,1.048,1.008,5.23,31.4,26.94,5.59,Fermentis / Safale - Saflager - German Lager Yeast W-34/70,No,Dry,83%,High,48 - 72 F,,0.35 (M cells / ml / deg P),30007,50.0,10.0,33.0,44.0,57.0,142.0,sucrose,2.4 Volumes,
1000363,https://www.brewersfriend.com/homebrew/recipe/view/1000363/awesome-recipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000357,https://www.brewersfriend.com/homebrew/recipe/view/1000357/ruby-roundhouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000360,https://www.brewersfriend.com/homebrew/recipe/view/1000360/trappist-coaster-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000365,https://www.brewersfriend.com/homebrew/recipe/view/1000365/gose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000366,https://www.brewersfriend.com/homebrew/recipe/view/1000366/awesome-recipe,Awesome Recipe,,All Grain,No Profile Selected,60 min,5.5 gallons (fermentor volume),7.5 gallons,1.073,75% (brew house),1.0,1.084,1.023,8.03,0.0,6.81,0.0,White Labs - East Coast Ale Yeast WLP008,No,Liquid,72.5%,Med-Low,68 - 73 F,,0.35 (M cells / ml / deg P),Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,,2.25 Volumes,
1000364,https://www.brewersfriend.com/homebrew/recipe/view/1000364/awesome-recipe,Awesome Recipe,,All Grain,No Profile Selected,60 min,5 gallons (fermentor volume),7.5 gallons,1.073,75% (brew house),1.0,1.085,1.021,8.34,0.0,6.63,0.0,,,,,,,,,Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,,,
1000367,https://www.brewersfriend.com/homebrew/recipe/view/1000367/vanilla-cream-southern-hemisphere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000378,https://www.brewersfriend.com/homebrew/recipe/view/1000378/jungle-juice-neipa-extract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000381,https://www.brewersfriend.com/homebrew/recipe/view/1000381/double-oatmeal-choco-stout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000368,https://www.brewersfriend.com/homebrew/recipe/view/1000368/awesome-recipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000377,https://www.brewersfriend.com/homebrew/recipe/view/1000377/awesome-recipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000395,https://www.brewersfriend.com/homebrew/recipe/view/1000395/no-choc-choc-porter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000390,https://www.brewersfriend.com/homebrew/recipe/view/1000390/hoho-india-pale-ale,HOHO_India Pale Ale,,All Grain,American IPA,60 min,19 liters (fermentor volume),27 liters,1.047,66% (brew house),1.0,1.067,1.017,6.57,73.45,7.15,5.7,Fermentis / Safale - English Ale Yeast S-04,No,Dry,75%,High,12.22 - 25 C,,0.35 (M cells / ml / deg P),Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,,2.65 Volumes,
1000388,https://www.brewersfriend.com/homebrew/recipe/view/1000388/awesome-recipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000389,https://www.brewersfriend.com/homebrew/recipe/view/1000389/american-pale-ale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000399,https://www.brewersfriend.com/homebrew/recipe/view/1000399/the-blonde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000398,https://www.brewersfriend.com/homebrew/recipe/view/1000398/awesome-recipe,Awesome Recipe,,BIAB,Sweet Stout,60 min,19 liters (ending kettle volume),15 liters,1.051,75% (ending kettle),1.0,1.041,1.007,4.44,30.03,41.39,0.0,Mangrove Jack - New World Strong Ale M42,No,Dry,81%,High,16.11 - 22.22 C,25 C,0.35 (M cells / ml / deg P),Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,sucrose,2 Volumes,
1000403,https://www.brewersfriend.com/homebrew/recipe/view/1000403/cascarillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000401,https://www.brewersfriend.com/homebrew/recipe/view/1000401/breakfast-stout,Breakfast Stout,,All Grain,No Profile Selected,60 min,5 liters (fermentor volume),9 liters,1.024,60% (brew house),1.0,1.043,1.008,4.61,43.24,37.5,5.46,Fermentis / Safale - American Ale Yeast US-05,No,Dry,81%,Medium,12.22 - 25 C,,0.35 (M cells / ml / deg P),"London (Porter, dark ales)",100.0,5.0,35.0,60.0,50.0,265.0,,0 Volumes,
1000408,https://www.brewersfriend.com/homebrew/recipe/view/1000408/awesome-recipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000409,https://www.brewersfriend.com/homebrew/recipe/view/1000409/jules-z-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000405,https://www.brewersfriend.com/homebrew/recipe/view/1000405/prosca-belgian-xmas,Prosca - Belgian Xmas,,BIAB,Belgian Specialty Ale,60 min,19 liters (fermentor volume),22 liters,1.047,60% (brew house),1.0,1.059,1.016,5.6,20.96,21.32,0.0,Fermentis / Safale - Safbrew - Specialty Ale Yeast T-58,No,Dry,70%,High,12.22 - 25 C,,0.35 (M cells / ml / deg P),Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,,2.45 Volumes,
1000407,https://www.brewersfriend.com/homebrew/recipe/view/1000407/awesome-recipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000419,https://www.brewersfriend.com/homebrew/recipe/view/1000419/not-sonoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000421,https://www.brewersfriend.com/homebrew/recipe/view/1000421/blonde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000414,https://www.brewersfriend.com/homebrew/recipe/view/1000414/belgisch-dubbel-greg-hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000413,https://www.brewersfriend.com/homebrew/recipe/view/1000413/weissbier-60,Weissbier 60,,All Grain,Weissbier,90 min,20 liters (fermentor volume),28 liters,1.04,65% (brew house),0.99,1.051,1.012,5.05,10.32,3.75,5.97,Danstar - Munich Classic Wheat Beer Yeast,No,Dry,75%,Low,17.22 - 22.22 C,,0.35 (M cells / ml / deg P),11424,0.0,0.0,0.0,0.0,0.0,0.0,co2,4.04 Volumes,
1000423,https://www.brewersfriend.com/homebrew/recipe/view/1000423/not-dpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000424,https://www.brewersfriend.com/homebrew/recipe/view/1000424/hop-monster-dipa,Hop monster DIPA,,All Grain,Double IPA,60 min,21 liters (fermentor volume),26 liters,1.073,75% (brew house),1.0,1.085,1.02,8.48,84.45,6.23,0.0,White Labs - California Ale Yeast WLP001,No,Liquid,76.5%,Medium,20 - 22.78 C,,0.35 (M cells / ml / deg P),Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,,1.9 Volumes,
1000422,https://www.brewersfriend.com/homebrew/recipe/view/1000422/dubbel-abdijbier-james-morton,Dubbel Abdijbier - James Morton,John van Hoek,All Grain,Belgian Dubbel,75 min,20 liters (fermentor volume),26 liters,1.047,70% (brew house),1.0,1.069,1.01,7.69,22.05,,5.69,White Labs - Abbey IV Ale Yeast WLP540,No,Liquid,78%,Medium,18.89 - 22.22 C,,0.35 (M cells / ml / deg P),17235,0.0,0.0,0.0,0.0,0.0,0.0,sucrose,2.7 Volumes,
1000425,https://www.brewersfriend.com/homebrew/recipe/view/1000425/awesome-recipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000430,https://www.brewersfriend.com/homebrew/recipe/view/1000430/awesome-recipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000433,https://www.brewersfriend.com/homebrew/recipe/view/1000433/awesome-recipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000427,https://www.brewersfriend.com/homebrew/recipe/view/1000427/rigg-mk2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000431,https://www.brewersfriend.com/homebrew/recipe/view/1000431/awesome-recipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000436,https://www.brewersfriend.com/homebrew/recipe/view/1000436/sunday-ipa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000441,https://www.brewersfriend.com/homebrew/recipe/view/1000441/sanity-check,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000440,https://www.brewersfriend.com/homebrew/recipe/view/1000440/take-one,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000434,https://www.brewersfriend.com/homebrew/recipe/view/1000434/coffee-porter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000445,https://www.brewersfriend.com/homebrew/recipe/view/1000445/leapils-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000447,https://www.brewersfriend.com/homebrew/recipe/view/1000447/black-currant-ipa,Black Currant IPA,,All Grain,Specialty IPA: Red IPA,60 min,12.5 liters (fermentor volume),13 liters,1.035,75% (brew house),1.0,1.042,1.008,4.53,25.86,10.37,0.0,Fermentis / Safale - American Ale Yeast US-05,No,Dry,81%,Medium,12.22 - 25 C,22 C,0.5 (M cells / ml / deg P),Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,sucrose,4.41 g/l,
1000446,https://www.brewersfriend.com/homebrew/recipe/view/1000446/rainy-season-saison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000451,https://www.brewersfriend.com/homebrew/recipe/view/1000451/cacade-citra-galaxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000459,https://www.brewersfriend.com/homebrew/recipe/view/1000459/mamut-bajaja-sort-of-neipa,Mamut Bajaja (Sort of) NEIPA,,All Grain,Specialty IPA: New England IPA,60 min,5 liters (fermentor volume),9 liters,1.038,75% (brew house),1.0,1.068,1.016,6.77,48.66,6.27,0.0,,,,,,,,,Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,dextrose,2.25 g/l,
1000460,https://www.brewersfriend.com/homebrew/recipe/view/1000460/bbb-2nd-beer,BBB - 2nd Beer,,Extract,No Profile Selected,60 min,15 gallons (fermentor volume),5.5 gallons,1.151,70% (steeping grains only),1.0,1.055,1.001,7.09,27.33,3.76,0.0,Mangrove Jack - Mead M05,No,Dry,97.5%,Med-High,59 - 86 F,,0.75 (M cells / ml / deg P),Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,,,
1000457,https://www.brewersfriend.com/homebrew/recipe/view/1000457/anatolian-pale-ale,Anatolian Pale Ale,viskidoktoru,BIAB,Blonde Ale,60 min,38 liters (fermentor volume),38 liters,1.052,70% (brew house),1.0,1.052,1.013,5.16,23.29,6.14,0.0,,,,,,,,,Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,,2.44 Volumes,
1000462,https://www.brewersfriend.com/homebrew/recipe/view/1000462/baby-steps-lauritz-first-brew-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000491,https://www.brewersfriend.com/homebrew/recipe/view/1000491/hoppy-golden-ale,Hoppy Golden Ale,Caco Galli,All Grain,American Pale Ale,60 min,20 liters (fermentor volume),26 liters,1.046,70% (brew house),1.0,1.06,1.01,6.53,14.64,9.48,0.0,Fermentis / Safale - American Ale Yeast US-05,No,Dry,81%,Medium,12.22 - 25 C,19.5 C,0.75 (M cells / ml / deg P),Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,,4.04 Volumes,
1000490,https://www.brewersfriend.com/homebrew/recipe/view/1000490/ncb-eh-nancie-s-chocolate-brown-ale-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000492,https://www.brewersfriend.com/homebrew/recipe/view/1000492/maris-otter-mosaic-smash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000467,https://www.brewersfriend.com/homebrew/recipe/view/1000467/lambic-v1-wip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000501,https://www.brewersfriend.com/homebrew/recipe/view/1000501/foxes-mange-brewdog-the-physics-clone-,Foxes Mange (BrewDog 'The Physics' clone),Brewdog,All Grain,American Amber Ale,60 min,20 liters (fermentor volume),26 liters,1.037,70% (brew house),1.0,1.049,1.008,5.33,42.27,9.33,5.67,Fermentis / Safale - American Ale Yeast US-05,No,Dry,81%,Medium,12.22 - 25 C,,0.35 (M cells / ml / deg P),Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,co2,2.52 Volumes,
1000503,https://www.brewersfriend.com/homebrew/recipe/view/1000503/melon-choly-foggy-ipa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000499,https://www.brewersfriend.com/homebrew/recipe/view/1000499/raspberry-wheat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000496,https://www.brewersfriend.com/homebrew/recipe/view/1000496/garden-ipa-additional-mash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000508,https://www.brewersfriend.com/homebrew/recipe/view/1000508/imperial-saison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000509,https://www.brewersfriend.com/homebrew/recipe/view/1000509/blueberry-heaven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000506,https://www.brewersfriend.com/homebrew/recipe/view/1000506/double-india-pale-a-le,double India Pale A   le,dale,All Grain,American IPA,90 min,6.5 gallons (fermentor volume),3 gallons,1.196,70% (brew house),1.0,1.103,1.022,10.64,53.56,13.25,0.0,Imperial Yeast - A20 Citrus,No,Liquid,74%,Low,67 - 80 F,64 F,0.35 (M cells / ml / deg P),Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,,1.9 Volumes,
1000512,https://www.brewersfriend.com/homebrew/recipe/view/1000512/weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000520,https://www.brewersfriend.com/homebrew/recipe/view/1000520/session-ipa-we-re-a-happy-family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000530,https://www.brewersfriend.com/homebrew/recipe/view/1000530/kolsh-carlof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000515,https://www.brewersfriend.com/homebrew/recipe/view/1000515/fuggles-strong-bitter,Fuggles Strong Bitter,,All Grain,Strong Bitter,60 min,26 liters (fermentor volume),30 liters,1.052,80% (brew house),1.0,1.055,1.011,5.89,30.57,14.82,0.0,Omega Yeast Labs - HotHead Ale OYL-057,No,Liquid,80%,Medium High,16.67 - 36.67 C,28 C,0.75 (M cells / ml / deg P),Balanced Profile II,150.0,10.0,80.0,150.0,160.0,220.0,,1.02 Volumes,
1000524,https://www.brewersfriend.com/homebrew/recipe/view/1000524/golden-strong-farmhouse-ale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000540,https://www.brewersfriend.com/homebrew/recipe/view/1000540/apraison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000547,https://www.brewersfriend.com/homebrew/recipe/view/1000547/cider-project-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000545,https://www.brewersfriend.com/homebrew/recipe/view/1000545/neipa,neipa,,All Grain,Specialty IPA: New England IPA,60 min,22 liters (fermentor volume),26 liters,1.049,70% (brew house),1.0,1.058,1.014,5.79,0.0,4.42,5.71,Lallemand - Lalbrew New England,No,Dry,75%,Medium,15 - 22.22 C,,0.35 (M cells / ml / deg P),29524,3.0,3.0,1.0,1.0,4.0,22.0,InvertSugar,2.25 Volumes,
1000533,https://www.brewersfriend.com/homebrew/recipe/view/1000533/hazy-ipa-w-azacca-hops,Hazy IPA - w/Azacca Hops,,Extract,Specialty IPA: New England IPA,60 min,5.2 gallons (fermentor volume),7 gallons,1.052,70% (steeping grains only),1.0,1.066,1.018,6.33,75.32,4.67,0.0,Wyeast - London Ale III 1318,No,Liquid,73%,High,64 - 74 F,,0.35 (M cells / ml / deg P),Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,,2.25 Volumes,
1000558,https://www.brewersfriend.com/homebrew/recipe/view/1000558/witches-brew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000553,https://www.brewersfriend.com/homebrew/recipe/view/1000553/awesome-recipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000557,https://www.brewersfriend.com/homebrew/recipe/view/1000557/tjeckisk-dynglager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000552,https://www.brewersfriend.com/homebrew/recipe/view/1000552/boston-lager-clonevi,Boston Lager Clonevi,,BIAB,Vienna Lager,45 min,21 liters (fermentor volume),20 liters,1.053,77% (brew house),1.0,1.05,1.008,5.55,16.0,9.34,0.0,Fermentis / Safale - Saflager - German Lager Yeast W-34/70,No,Dry,83%,High,8.89 - 22.22 C,15 C,1.5 (M cells / ml / deg P),Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,,2.47 Volumes,
1000562,https://www.brewersfriend.com/homebrew/recipe/view/1000562/gb069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000564,https://www.brewersfriend.com/homebrew/recipe/view/1000564/nasty-ibu,Nasty IBU,,All Grain,American IPA,60 min,1 gallons (fermentor volume),1 gallons,1.026,75% (brew house),1.0,1.026,1.005,3.45,255.05,2.23,0.0,East Coast Yeast - Northeast Ale ECY29,No,Liquid,100%,High,65 - 70 F,67 F,0.35 (M cells / ml / deg P),Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,,2.25 Volumes,
1000565,https://www.brewersfriend.com/homebrew/recipe/view/1000565/neipa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000561,https://www.brewersfriend.com/homebrew/recipe/view/1000561/rusalka-working-title-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000568,https://www.brewersfriend.com/homebrew/recipe/view/1000568/spotted-cow-clone,Spotted Cow Clone,El Hefe,BIAB,Cream Ale,60 min,11 gallons (fermentor volume),12.57 gallons,1.035,70% (brew house),1.0,1.04,1.007,4.3,17.95,3.82,0.0,Fermentis / Safale - American Ale Yeast US-05,No,Dry,81%,Medium,54 - 77 F,,0.35 (M cells / ml / deg P),Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,,2.65 Volumes,
1000578,https://www.brewersfriend.com/homebrew/recipe/view/1000578/weisserman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000570,https://www.brewersfriend.com/homebrew/recipe/view/1000570/pa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000572,https://www.brewersfriend.com/homebrew/recipe/view/1000572/smash-mosaic-hazy,SMASH Mosaic Hazy,,All Grain,Specialty IPA: New England IPA,60 min,5.5 gallons (fermentor volume),6.5 gallons,1.049,70% (brew house),1.0,1.058,1.011,6.19,39.43,6.31,0.0,Wyeast - London Ale III 1318,No,Liquid,80%,High,64 - 74 F,,0.75 (M cells / ml / deg P),Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,,2.25 Volumes,
1000583,https://www.brewersfriend.com/homebrew/recipe/view/1000583/neipa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000584,https://www.brewersfriend.com/homebrew/recipe/view/1000584/lemon-hibiscus-gose-2-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000592,https://www.brewersfriend.com/homebrew/recipe/view/1000592/awesome-recipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000580,https://www.brewersfriend.com/homebrew/recipe/view/1000580/witbier,Witbier,,All Grain,Weissbier,90 min,5.5 gallons (fermentor volume),7.7 gallons,1.039,75% (brew house),0.84,1.055,1.014,5.39,9.54,3.85,0.0,Wyeast - Belgian Wheat 3942,Yes,Liquid,74%,Medium,64 - 74 F,64 F,0.75 (M cells / ml / deg P),Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,,4.04 Volumes,
1000596,https://www.brewersfriend.com/homebrew/recipe/view/1000596/my-ipa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000603,https://www.brewersfriend.com/homebrew/recipe/view/1000603/irish-stout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000600,https://www.brewersfriend.com/homebrew/recipe/view/1000600/irish-red-ale,irish red ale,,BIAB,Irish Red Ale,60 min,5 gallons (fermentor volume),7 gallons,1.041,65% (brew house),1.0,1.049,1.012,4.74,23.81,14.97,5.63,Imperial Yeast - A01 House,Yes,Liquid,73%,High,62 - 70 F,66 F,0.75 (M cells / ml / deg P),764,0.0,0.0,0.0,0.0,0.0,0.0,co2,2.25 Volumes,
1000595,https://www.brewersfriend.com/homebrew/recipe/view/1000595/barley-wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1000606,https://www.brewersfriend.com/homebrew/recipe/view/1000606/awesome-recipe,Awesome Recipe,,BIAB,Specialty IPA: New England IPA,60 min,5.5 gallons (fermentor volume),7.5 gallons,1.056,75% (brew house),1.0,1.064,1.012,6.92,25.25,4.88,0.0,GigaYeast - Vermont IPA Yeast,No,Liquid,80%,Med-Low,62 - 75 F,70 F,0.35 (M cells / ml / deg P),Light colored and hoppy,75.0,5.0,10.0,50.0,150.0,0.0,dextrose,2.25 Volumes,
1000611,https://www.brewersfriend.com/homebrew/recipe/view/1000611/tims-dirty-american-ipa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
